"open","high","low","close","volume","will5","will14","ema12","next1"
615.71,635.62,615,629.6,990.93,-16.13076099,-8.437281009,601.0399,625.26
629.6,631.12,621.25,625.26,603.62,-30.81499108,-14.51997197,604.7660693,625.26
625.26,629.24,622.77,625.26,434.38,-33.83409536,-14.78732515,607.9189817,611.33
625.26,634.77,595.16,611.33,806.13,-60.03460208,-34.67028261,608.4437537,611.1
611.33,613.54,607.15,611.1,504.68,-60.60306476,-34.99857265,608.852407,615.16
611.1,617,607.76,615.16,735.51,-49.50770008,-29.20353982,609.8228059,612.24
615.16,616.85,610.75,612.24,651.11,-56.87957586,-33.37139595,610.1946819,612.92
612.24,615.8,609.05,612.92,522.92,-55.16283767,-32.40079931,610.6139616,610
612.92,613,606.67,610,455.79,-67.76379477,-40.35281147,610.519506,606.59
610,610.08,604.58,606.59,330.61,-83.81642512,-71.74987642,609.9149666,612.02
606.59,614.51,606.59,612.02,323.12,-39.36430318,-58.32921404,610.2388179,610.99
612.02,614.59,605.06,610.99,586.68,-42.86987522,-60.87493821,610.3543844,610.01
610.99,612,605.56,610.01,777.46,-45.75424575,-63.29708354,610.3014022,599
610.01,610.98,592,599,1117.73,-69.01283754,-83.95231545,608.5627249,598.35
599,600.76,595.37,598.35,483.58,-71.89021691,-85.15314473,606.9915365,604.17
598.35,604.56,595.05,604.17,519.05,-46.12660469,-71.5454758,606.5574539,604
604.17,607.63,601.5,604,310,-40,-71.94295067,606.1639995,601.03
604,604,598,601.03,453.02,-52.42360379,-63.88,605.3741534,608.04
601.03,608.57,599,608.04,764.48,-3.920118343,-35.84,605.7842837,606.52
608.04,609.11,600.69,606.52,721.26,-18.42105263,-41.5694165,605.8974708,604.99
606.52,607.59,601.85,604.99,415.79,-37.08370837,-45.42016807,605.7578599,605.5
604.99,609.3,604.25,605.5,496.8,-33.62831858,-40.23904382,605.7181891,611.28
605.5,612.5,604.03,611.28,535.28,-9.037037037,-14.65250111,606.5738523,614.27
611.28,617.3,610.4,614.27,450.35,-18.24202288,-11.97628458,607.7578751,610
614.27,615.98,607.15,610,323.24,-47.24919094,-28.85375494,608.1028174,612.25
610,613.66,609.02,612.25,592.68,-38.05576488,-19.96047431,608.7408455,612
612.25,613.6,608,612,435.17,-39.93971364,-20.9486166,609.2422539,612.51
612,616.09,608.94,612.51,828.39,-47.19211823,-21.52808989,609.744984,614.91
612.51,615.97,611.26,614.91,385.16,-13.19910515,-10.74157303,610.5396019,617.98
614.91,623,611.34,617.98,1667.51,-33.46666667,-20.08,611.6842785,620.79
617.98,623.1,616.15,620.79,528.82,-15.29801325,-9.203187251,613.0851587,616.52
620.79,620.79,615.01,616.52,362.01,-46.46892655,-27.30290456,613.6135959,618.12
616.52,619.9,614.83,618.12,724.84,-42.06081081,-22.22222222,614.3068888,644.23
618.12,645.42,616.32,644.23,1468.11,-3.491784038,-2.73123709,618.9104444,637.46
644.23,645,633.28,637.46,767.33,-26.02157568,-19.23169848,621.7642222,630.15
637.46,639.98,630.15,630.15,763.62,-49.91827395,-36.89296932,623.0543418,640.61
630.15,643,630.15,640.61,939.07,-15.72409284,-12.56859159,625.7552123,640.75
640.61,647,636.4,640.75,539.61,-20.37157757,-15.6838143,628.0621027,643.25
640.75,645.06,638.75,643.25,183.94,-22.25519288,-9.615384615,630.3987023,640
643.25,643.55,637.8,640,618.75,-41.54302671,-17.94871795,631.875825,636.97
640,641.1,634.1,636.97,606.01,-59.52522255,-26.35312664,632.6595443,631.5
636.97,639.64,623.73,631.5,1047.9,-66.60936829,-43.36877448,632.4811528,632.84
631.5,633.42,627.01,632.84,453.28,-57.29020159,-39.7083567,632.5363601,633.4
632.84,638,630.02,633.4,717.39,-51.21089808,-42.27541187,632.6692278,663.73
633.4,669.86,627,663.73,1495.79,-13.28853241,-11.13937852,637.4478081,653.93
663.73,669,652.79,653.93,770.33,-34.53284197,-28.94784663,639.9835299,652.63
653.93,657.88,645.81,652.63,1384.76,-40.20065329,-32.18154651,641.9291407,651.99
652.63,664,651.99,651.99,1611.78,-41.69388707,-38.73834815,643.4769652,675.13
651.99,679,651.99,675.13,1619.77,-7.442307692,-7.00199023,648.3466629,681.97
675.13,687.84,674.63,681.97,1501.28,-13.96621461,-9.156137888,653.519484,690
681.97,691.78,681.97,690,1231.3,-3.872090494,-2.615723733,659.1318711,717.87
690,722.01,687.93,717.87,1651.6,-5.912596401,-4.212454212,668.1685063,698.7
717.87,717.88,688,698.7,1734.56,-33.29048843,-23.71794872,672.8656592,700.8
698.7,708.9,685.7,700.8,996.14,-44.76572393,-21.58119658,677.1632501,733.75
700.8,739.49,697.91,733.75,2354.66,-9.979137691,-4.9585349,685.8689039,737.5
733.75,739,722.89,737.5,1847.17,-3.699572411,-1.769046137,693.8121494,691.13
737.5,750.5,673.41,691.13,4099.75,-77.01387988,-48.07287449,693.3995111,707.41
691.13,710,682.31,707.41,2007.08,-55.89570632,-34.89068826,695.5549709,706.48
707.41,714.47,698.48,706.48,663.19,-57.10208847,-42.04795109,697.2357446,715.5
706.48,721.46,702.88,715.5,625.78,-45.40147879,-33.43203744,700.0456301,708.86
715.5,715.5,700.16,708.86,900.21,-54.01478791,-42.26982032,701.401687,712.71
708.86,718.3,704.14,712.71,987.5,-22.34993614,-38.36158766,703.1414274,722.4
712.71,745.49,708.68,722.4,2750.68,-49.1172091,-36.45090154,706.1042848,713.5
722.4,724.7,706,713.5,1219.55,-70.57136554,-47.99584901,707.2420871,715.25
713.5,718.99,712,715.25,746.9,-66.71078756,-45.72577507,708.4740737,704.46
715.25,719.1,701.35,704.46,713.45,-92.95423652,-59.72240239,707.8565239,702.78
704.46,706.79,685.33,702.78,1087.75,-70.99401596,-61.90167337,707.0755202,705.82
702.78,709,697.79,705.82,785.16,-47.95529591,-57.95823064,706.8823633,711.3
705.82,717,704.83,711.3,818.88,-23.09742375,-50.84965625,707.5619997,742.75
711.3,744.8,709,742.75,2462.28,-3.447116193,-10.05318459,712.9755382,739
742.75,760.81,733.3,739,3435.49,-28.89507154,-27.78343949,716.9793016,750.55
739,754,733.01,750.55,1742.41,-16.28054586,-13.59300477,722.1440244,752
750.55,763.11,735,752,1445.44,-19.06314345,-14.2838776,726.7372514,730.98
752,757,713,730.98,1420.69,-59.37904269,-41.30881975,727.389982,737.69
730.98,741,728.33,737.69,550.29,-50.72839753,-32.68192337,728.9746001,748.01
737.69,752.61,733.83,748.01,1803.67,-30.13370585,-19.41373104,731.9031232,740.34
748.01,750,731.06,740.34,1287.25,-45.44003193,-29.27487786,733.2011042,738.61
740.34,745.11,730,738.61,867.25,-41.79545455,-31.49910003,734.033242,740.92
738.61,743,730.35,740.92,979.35,-48.14662273,-28.52918488,735.0927433,734.78
740.92,743.3,726,734.78,684.93,-67.00488538,-36.42324505,735.0446289,728.3
734.78,739,727.2,728.3,616.82,-90.41666667,-53.29148806,734.0069937,735.78
728.3,736.07,728,735.78,837.69,-48.82260597,-46.89430336,734.2797639,732.2
735.78,735.78,728.5,732.2,1064.68,-64.16184971,-57.12437627,733.9598002,742.72
732.2,743.56,731.02,742.72,1163.42,-4.783599089,-40.69048094,735.3075233,754
742.72,754.5,740.89,754,1290.26,-1.831501832,-18.18000399,738.1832889,773.87
754,781.98,752.42,773.87,2429.07,-15.02408299,-11.75703102,743.6735522,765.28
773.87,774.58,757.12,765.28,712.88,-31.22662678,-24.20991592,746.9976211,769.6
765.28,772.57,762.43,769.6,542.78,-24.29356358,-22.11504109,750.4749101,754.47
769.6,771.6,745.93,754.47,1667.32,-66.95059625,-49.14255091,751.0895393,757.86
754.47,760.03,748.09,757.86,1232.12,-66.90707351,-43.08681672,752.1311487,767.12
757.86,770,753.78,767.12,816.03,-26.03839442,-26.54519471,754.4371258,770.71
767.12,779.5,762,770.71,765.67,-26.18409294,-20.13219007,756.9406449,772.42
770.71,775,767,772.42,849.54,-21.09025916,-17.07752769,759.3220842,775
772.42,778.56,771.24,775,693.55,-14.32664756,-12.7418766,761.7340712,768.05
775,775.42,762.02,768.05,618.55,-44.51788491,-25.80585402,762.7057526,778.37
768.05,783.26,768.05,778.37,1025,-23.00094073,-8.929875822,765.1156368,780.5
778.37,789,770,780.5,1074.56,-31.50481838,-14.66022766,767.4824619,777.52
780.5,783.09,774,777.52,908.92,-42.55003706,-23.86198296,769.0266985,778.1
777.52,781.5,776.53,778.1,736.26,-40.40029652,-25.30763873,770.4225911,785.33
778.1,785.75,776,785.33,1094.3,-17.51789976,-8.521012306,772.7160386,792.47
785.33,795,785.33,792.47,610.61,-10.12,-5.155899735,775.7551096,792.69
792.47,794.44,786.5,792.69,339.1,-11,-4.707560628,778.3604773,791.18
792.69,794.44,789.19,791.18,680.79,-20.10526316,-8.143253038,780.3327116,803.42
791.18,806.1,790,803.42,1163.66,-8.903654485,-5.122324159,783.8846021,827.86
803.42,830,796.47,827.86,1872.1,-4.790687262,-3.147058824,790.6500479,860.1
827.86,877.99,826.02,860.1,2597.1,-19.55404962,-15.42640338,801.334656,920
860.1,922.93,859.01,920,4040.55,-2.190818005,-1.820893667,819.5908627,894.93
920,923.87,884.33,894.93,1641.66,-21.6179876,-17.88075378,831.1814992,899.98
894.93,900.34,853.37,899.98,1661.59,-18.75196232,-15.33179309,841.765884,904.88
899.98,917.53,888.96,904.88,1835.09,-19.407256,-12.34158705,851.475748,929.16
904.88,939,900,929.16,1760.31,-11.49129978,-5.963636364,863.4271714,978.74
929.16,979.99,929.03,978.74,3197.6,-0.987205813,-0.612775136,881.1676065,977.01
978.74,982,950,977.01,2612.43,-3.879343854,-2.422330097,895.9125901,960.7
977.01,977.01,920.02,960.7,2202.46,-22.89337919,-10.83032491,905.879884,968.21
960.7,971.73,940.01,968.21,791.88,-16.81707317,-7.05370844,915.4691326,998.07
968.21,1010,961.37,998.07,1457.01,-13.25850189,-5.402835017,928.1769583,1020
998.07,1034.93,996.07,1020,2297.35,-12.99277696,-6.095619156,942.3035801,1037.99
1020,1039.84,1010,1037.99,1655.8,-1.543982641,-0.760159428,957.0245678,1139.52
1037.99,1150,997.23,1139.52,5422.72,-4.990713844,-3.234767578,985.1007881,996.4
1139.52,1156.9,879.01,996.4,8491.62,-57.75666631,-52.8778045,986.8391284,896.37
996.4,1059.2,868.38,896.37,5800.95,-90.29876612,-85.83336079,972.920801,899.43
896.37,909,815.01,899.43,4967.69,-75.30784755,-75.30784755,961.6145239,911.5
899.43,940,890,911.5,2054.51,-71.77747229,-71.77747229,953.9045972,909.99
911.5,917.74,878,909.99,1317.51,-72.21913481,-72.21913481,947.1485053,911
909.99,916.69,898.1,911,1201.29,-60.69044596,-71.92371815,941.5871968,793.99
911,924.59,765.43,793.99,9743.46,-83.63980065,-92.70442179,918.8799357,816.02
793.99,838,756,816.02,4110.61,-67.38043478,-85.02868546,903.0553302,835.01
816.02,839,776.81,835.01,3153.2,-53.13482413,-80.29184335,892.5868179,821.15
835.01,846.95,811,821.15,1652,-61.35595231,-83.7490646,881.5965382,824.53
821.15,833,811.93,824.53,1197.24,-59.35108844,-82.90596159,872.8170708,832.91
824.53,840.6,822.15,832.91,1329.08,-15.43705333,-80.81566475,866.6775214,909.17
832.91,920,830,909.17,4530.69,-7.563377331,-61.7934647,873.2148258,883.69
909.17,917,852.11,883.69,3303.69,-33.31192661,-68.14916438,874.8263911,900.9
883.69,909,880.02,900.9,2401.27,-17.67372999,-52.20976253,878.8377155,896.21
900.9,907.1,885,896.21,1719,-24.31272356,-23.79891304,881.5103747,924.93
896.21,928.08,896.08,924.93,2079.01,-3.211663948,-8.190217391,888.190317,919.68
924.93,939.91,888,919.68,1982.22,-23.04100228,-10.99994563,893.0348837,924.99
919.68,929.92,912.62,924.99,1161.72,-24.91233929,-8.112663803,897.9510554,890.9
924.99,930,886,890.9,3402.04,-89.25514478,-26.64890436,896.8662776,895
890.9,903.33,882.58,895,1392.55,-78.33594976,-24.41955304,896.579158,916.53
895,921.78,894.99,916.53,1065.83,-40.78144078,-14.33476395,899.6485183,921.45
916.53,925,910,921.45,1551.87,-18.03036693,-14.32006826,903.0025924,920.25
921.45,923.63,917.01,920.25,724.99,-20.56094475,-15.36177528,905.6560397,918.11
920.25,923.76,915.7,918.11,601.2,-16.24233852,-18.51222826,907.5720336,922.73
918.11,925,915,922.73,1230.51,-7.564145285,-15.63097079,909.9040285,973.84
922.73,974.97,919,973.84,3314.31,-1.739264276,-0.919746052,919.7403318,985.11
973.84,989,964.99,985.11,2361.7,-5.256756757,-3.569462287,929.7972038,1007
985.11,1013.99,975.98,1007,2555.86,-7.061319325,-5.319229891,941.6745571,1015
1007,1037.52,981.76,1015,3204.23,-18.38067254,-14.53465858,952.9553944,1035
1015,1046.5,1001.8,1035,1851.51,-9.019607843,-7.015617374,965.5776414,1017.84
1035,1036,1005.4,1017.84,1161.56,-35.1613299,-17.4841386,973.6180043,1027.02
1017.84,1029.91,1013.75,1027.02,796.6,-27.62336926,-11.88384578,981.8336959,1053.16
1027.02,1055,1023.82,1053.16,1965.14,-2.512288367,-1.067161582,992.8069735,1060.6
1053.16,1069.91,1025.4,1060.6,2884.59,-13.66906475,-5.322433112,1003.23667,983.86
1060.6,1079.91,940.01,983.86,6699.92,-68.65618299,-56.52992761,1000.255644,1002.99
983.86,1010,948.21,1002.99,2840.15,-54.98213009,-46.64362379,1000.676314,1010.2
1002.99,1018.49,993,1010.2,1292.05,-49.82844889,-42.27154205,1002.141496,1001.1
1010.2,1013.7,999,1001.1,826.21,-56.33309507,-47.78970347,1001.981266,998.8
1001.1,1010,982.01,998.8,1294.66,-57.97712652,-50.40705985,1001.491841,1014.97
998.8,1025,992.09,1014.97,1855.4,-13.06159656,-46.41887062,1003.565404,1015.75
1014.97,1020,1001.3,1015.75,1211.24,-21.51663177,-45.86132952,1005.439957,1039.87
1015.75,1047.43,1015.75,1039.87,1918.3,-11.55609905,-28.62044317,1010.736887,1052.07
1039.87,1063.92,1036,1052.07,2165.2,-14.46709803,-19.89992852,1017.095827,1058.91
1052.07,1069.79,1051,1058.91,1467.39,-14.002574,-15.01072194,1023.528777,1055.61
1058.91,1063,1042.95,1055.61,520.15,-20.70375237,-17.36954968,1028.46435,1088.68
1055.61,1093.33,1045.47,1088.68,1440.67,-5.993812838,-3.032872424,1037.728296,1128.46
1088.68,1132.74,1080,1128.46,2575.04,-4.424229895,-2.220723292,1051.68702,1125.67
1128.46,1140,1102.56,1125.67,2192.87,-14.76558475,-7.165358268,1063.069017,1182
1125.67,1193.43,1122.09,1182,3010.37,-7.59569378,-4.661120626,1081.366091,1185
1182,1214.97,1056.66,1185,4998.65,-17.68141593,-12.86486951,1097.309769,1146.83
1185,1185,1120.4,1146.83,2223.09,-43.04213252,-29.24965659,1104.928266,1167
1146.83,1184.44,1130,1167,1722.75,-30.30130756,-20.59151786,1114.477764,1190.21
1167,1196.99,1161.98,1190.21,1837.69,-15.64019961,-11.10911701,1126.128877,1180
1190.21,1208.5,1175.81,1180,2027.03,-22.08957109,-16.36635934,1134.416742,1225
1180,1230,1177.18,1225,2248.94,-4.562043796,-2.333722287,1148.352628,1254
1225,1282.39,1212.42,1254,2886.48,-18.62983135,-11.52238321,1164.60607,1277
1254,1288,1235.28,1277,2729.15,-8.728773211,-4.48887982,1181.897444,1261.27
1277,1280.23,1232.5,1261.27,1414.87,-23.82565291,-10.90797796,1194.108606,1267.98
1261.27,1277.72,1237.78,1267.98,1199.65,-18.06533117,-8.254648909,1205.473436,1275
1267.98,1279.91,1257.38,1275,1003.89,-17.20031754,-5.619434598,1216.16983,1224.92
1275,1279.9,1158.45,1224.92,4081.78,-48.69162486,-27.26722573,1217.51601,1143.39
1224.92,1238.11,1131.34,1143.39,3161.96,-91.90677682,-62.50972594,1206.112009,1187.19
1143.39,1205.4,1105,1187.19,2289.18,-53.01011949,-43.57655399,1203.200931,1111
1187.19,1310.98,968,1111,8293.93,-58.3066068,-58.3066068,1189.016172,1174.97
1111,1191.09,1105,1174.97,3740.32,-39.65537349,-39.65537349,1186.855222,1224.37
1174.97,1231.94,1138,1224.37,1955,-25.25220129,-25.25220129,1192.626727,1230
1224.37,1241.06,1180,1230,4085.31,-23.61070616,-23.61070616,1198.376461,1243.99
1230,1259.72,1218,1243.99,2522.93,-19.53175112,-19.53175112,1205.393929,1252.92
1243.99,1259,1238.5,1252.92,2407.06,-4.395036194,-16.92810076,1212.705632,1165.1
1252.92,1255.92,1025,1165.1,6820.64,-40.31186094,-42.53309231,1205.381689,1021.16
1165.1,1165.1,983.9,1021.16,8377.84,-86.49118991,-84.50055397,1177.03989,954.99
1021.16,1080,923.6,954.99,6805.58,-90.66107343,-91.89684547,1142.878369,1017.94
954.99,1040,943.9,1017.94,4297.88,-71.87239117,-75.64665187,1123.657081,1030
1017.94,1040,902,1030,3223.25,-63.83363472,-68.70262605,1109.248299,1110.37
1030,1115,1030,1110.37,3491.84,-20.80197643,-49.05129835,1109.420869,1032.01
1110.37,1113,975.63,1032.01,3833.96,-38.96244131,-68.21115947,1097.511504,1024.03
1032.01,1052.63,1006.4,1024.03,2442.73,-42.70892019,-70.16235513,1086.206658,921.3
1024.03,1033,911.23,921.3,4796.6,-90.93896714,-94.60471877,1060.836403,951.08
921.3,960,881.89,951.08,4831.51,-70.31873365,-81.68753143,1043.950802,961.88
951.08,994.57,923.01,961.88,2850.31,-65.38877591,-78.82910304,1031.324525,1039.85
961.88,1044.44,948.32,1039.85,3333.18,-7.485065011,-58.19283805,1032.636136,1043.28
1039.85,1067.8,1016.13,1043.28,4577.26,-13.18917756,-57.20346848,1034.273654,1043.43
1043.28,1060.06,1006.9,1043.43,3859.62,-13.10849336,-56.81095099,1035.682323,1040
1043.43,1057.51,1022.79,1040,3219.29,-19.20022101,-44.17216906,1036.346581,1079.78
1040,1088.96,1040,1079.78,3655.38,-6.527303754,-15.10874694,1043.028645,1091.73
1079.78,1108.22,1070,1091.73,2543.25,-16.27516779,-9.982411737,1050.521161,1107.46
