"open","high","low","close","volume","will5","will14","ema26","next1"
742.72,754.5,740.89,754,1290.26,-1.831501832,-18.18000399,726.7660314,773.87
754,781.98,752.42,773.87,2429.07,-15.02408299,-11.75703102,730.2552143,765.28
773.87,774.58,757.12,765.28,712.88,-31.22662678,-24.20991592,732.8496428,769.6
765.28,772.57,762.43,769.6,542.78,-24.29356358,-22.11504109,735.5718915,754.47
769.6,771.6,745.93,754.47,1667.32,-66.95059625,-49.14255091,736.9717514,757.86
754.47,760.03,748.09,757.86,1232.12,-66.90707351,-43.08681672,738.5190291,767.12
757.86,770,753.78,767.12,816.03,-26.03839442,-26.54519471,740.6376195,770.71
767.12,779.5,762,770.71,765.67,-26.18409294,-20.13219007,742.8652033,772.42
770.71,775,767,772.42,849.54,-21.09025916,-17.07752769,745.0544475,775
772.42,778.56,771.24,775,693.55,-14.32664756,-12.7418766,747.2726365,768.05
775,775.42,762.02,768.05,618.55,-44.51788491,-25.80585402,748.8117005,778.37
768.05,783.26,768.05,778.37,1025,-23.00094073,-8.929875822,751.0012042,780.5
778.37,789,770,780.5,1074.56,-31.50481838,-14.66022766,753.1863002,777.52
780.5,783.09,774,777.52,908.92,-42.55003706,-23.86198296,754.9887964,778.1
777.52,781.5,776.53,778.1,736.26,-40.40029652,-25.30763873,756.7007374,785.33
778.1,785.75,776,785.33,1094.3,-17.51789976,-8.521012306,758.8214236,792.47
785.33,795,785.33,792.47,610.61,-10.12,-5.155899735,761.3139107,792.69
792.47,794.44,786.5,792.69,339.1,-11,-4.707560628,763.6380655,791.18
792.69,794.44,789.19,791.18,680.79,-20.10526316,-8.143253038,765.6782088,803.42
791.18,806.1,790,803.42,1163.66,-8.903654485,-5.122324159,768.473897,827.86
803.42,830,796.47,827.86,1872.1,-4.790687262,-3.147058824,772.8728676,860.1
827.86,877.99,826.02,860.1,2597.1,-19.55404962,-15.42640338,779.3341367,920
860.1,922.93,859.01,920,4040.55,-2.190818005,-1.820893667,789.7538302,894.93
920,923.87,884.33,894.93,1641.66,-21.6179876,-17.88075378,797.5446576,899.98
894.93,900.34,853.37,899.98,1661.59,-18.75196232,-15.33179309,805.1324608,904.88
899.98,917.53,888.96,904.88,1835.09,-19.407256,-12.34158705,812.5211674,929.16
904.88,939,900,929.16,1760.31,-11.49129978,-5.963636364,821.1610809,978.74
929.16,979.99,929.03,978.74,3197.6,-0.987205813,-0.612775136,832.8335934,977.01
978.74,982,950,977.01,2612.43,-3.879343854,-2.422330097,843.5133273,960.7
977.01,977.01,920.02,960.7,2202.46,-22.89337919,-10.83032491,852.1938215,968.21
960.7,971.73,940.01,968.21,791.88,-16.81707317,-7.05370844,860.7876125,998.07
968.21,1010,961.37,998.07,1457.01,-13.25850189,-5.402835017,870.9566783,1020
998.07,1034.93,996.07,1020,2297.35,-12.99277696,-6.095619156,881.9969243,1037.99
1020,1039.84,1010,1037.99,1655.8,-1.543982641,-0.760159428,893.551967,1139.52
1037.99,1150,997.23,1139.52,5422.72,-4.990713844,-3.234767578,911.7718213,996.4
1139.52,1156.9,879.01,996.4,8491.62,-57.75666631,-52.8778045,918.0405752,896.37
996.4,1059.2,868.38,896.37,5800.95,-90.29876612,-85.83336079,916.4353474,899.43
896.37,909,815.01,899.43,4967.69,-75.30784755,-75.30784755,915.1756921,911.5
899.43,940,890,911.5,2054.51,-71.77747229,-71.77747229,914.9034186,909.99
911.5,917.74,878,909.99,1317.51,-72.21913481,-72.21913481,914.5394617,911
909.99,916.69,898.1,911,1201.29,-60.69044596,-71.92371815,914.2772793,793.99
911,924.59,765.43,793.99,9743.46,-83.63980065,-92.70442179,905.3671105,816.02
793.99,838,756,816.02,4110.61,-67.38043478,-85.02868546,898.748806,835.01
816.02,839,776.81,835.01,3153.2,-53.13482413,-80.29184335,894.027413,821.15
835.01,846.95,811,821.15,1652,-61.35595231,-83.7490646,888.6290861,824.53
821.15,833,811.93,824.53,1197.24,-59.35108844,-82.90596159,883.8810056,832.91
824.53,840.6,822.15,832.91,1329.08,-15.43705333,-80.81566475,880.1053756,909.17
832.91,920,830,909.17,4530.69,-7.563377331,-61.7934647,882.2583107,883.69
909.17,917,852.11,883.69,3303.69,-33.31192661,-68.14916438,882.3643618,900.9
883.69,909,880.02,900.9,2401.27,-17.67372999,-52.20976253,883.737372,896.21
900.9,907.1,885,896.21,1719,-24.31272356,-23.79891304,884.6612704,924.93
896.21,928.08,896.08,924.93,2079.01,-3.211663948,-8.190217391,887.6441392,919.68
924.93,939.91,888,919.68,1982.22,-23.04100228,-10.99994563,890.017166,924.99
919.68,929.92,912.62,924.99,1161.72,-24.91233929,-8.112663803,892.6077463,890.9
924.99,930,886,890.9,3402.04,-89.25514478,-26.64890436,892.4812465,895
890.9,903.33,882.58,895,1392.55,-78.33594976,-24.41955304,892.6678209,916.53
895,921.78,894.99,916.53,1065.83,-40.78144078,-14.33476395,894.4353897,921.45
916.53,925,910,921.45,1551.87,-18.03036693,-14.32006826,896.4364719,920.25
921.45,923.63,917.01,920.25,724.99,-20.56094475,-15.36177528,898.200437,918.11
920.25,923.76,915.7,918.11,601.2,-16.24233852,-18.51222826,899.6752194,922.73
918.11,925,915,922.73,1230.51,-7.564145285,-15.63097079,901.382981,973.84
922.73,974.97,919,973.84,3314.31,-1.739264276,-0.919746052,906.7501675,985.11
973.84,989,964.99,985.11,2361.7,-5.256756757,-3.569462287,912.5545996,1007
985.11,1013.99,975.98,1007,2555.86,-7.061319325,-5.319229891,919.5505552,1015
1007,1037.52,981.76,1015,3204.23,-18.38067254,-14.53465858,926.6208844,1035
1015,1046.5,1001.8,1035,1851.51,-9.019607843,-7.015617374,934.6489671,1017.84
1035,1036,1005.4,1017.84,1161.56,-35.1613299,-17.4841386,940.8112658,1027.02
1017.84,1029.91,1013.75,1027.02,796.6,-27.62336926,-11.88384578,947.197098,1053.16
1027.02,1055,1023.82,1053.16,1965.14,-2.512288367,-1.067161582,955.0462018,1060.6
1053.16,1069.91,1025.4,1060.6,2884.59,-13.66906475,-5.322433112,962.8650017,983.86
1060.6,1079.91,940.01,983.86,6699.92,-68.65618299,-56.52992761,964.4201867,1002.99
983.86,1010,948.21,1002.99,2840.15,-54.98213009,-46.64362379,967.2772099,1010.2
1002.99,1018.49,993,1010.2,1292.05,-49.82844889,-42.27154205,970.4566759,1001.1
1010.2,1013.7,999,1001.1,826.21,-56.33309507,-47.78970347,972.7265517,998.8
1001.1,1010,982.01,998.8,1294.66,-57.97712652,-50.40705985,974.6579183,1014.97
998.8,1025,992.09,1014.97,1855.4,-13.06159656,-46.41887062,977.6439984,1015.75
1014.97,1020,1001.3,1015.75,1211.24,-21.51663177,-45.86132952,980.4666652,1039.87
1015.75,1047.43,1015.75,1039.87,1918.3,-11.55609905,-28.62044317,984.8669122,1052.07
1039.87,1063.92,1036,1052.07,2165.2,-14.46709803,-19.89992852,989.8449187,1058.91
1052.07,1069.79,1051,1058.91,1467.39,-14.002574,-15.01072194,994.9608507,1055.61
1058.91,1063,1042.95,1055.61,520.15,-20.70375237,-17.36954968,999.4533802,1088.68
1055.61,1093.33,1045.47,1088.68,1440.67,-5.993812838,-3.032872424,1006.062759,1128.46
1088.68,1132.74,1080,1128.46,2575.04,-4.424229895,-2.220723292,1015.129222,1125.67
1128.46,1140,1102.56,1125.67,2192.87,-14.76558475,-7.165358268,1023.317428,1182
1125.67,1193.43,1122.09,1182,3010.37,-7.59569378,-4.661120626,1035.071692,1185
1182,1214.97,1056.66,1185,4998.65,-17.68141593,-12.86486951,1046.177493,1146.83
1185,1185,1120.4,1146.83,2223.09,-43.04213252,-29.24965659,1053.633234,1167
1146.83,1184.44,1130,1167,1722.75,-30.30130756,-20.59151786,1062.030772,1190.21
1167,1196.99,1161.98,1190.21,1837.69,-15.64019961,-11.10911701,1071.52553,1180
1190.21,1208.5,1175.81,1180,2027.03,-22.08957109,-16.36635934,1079.560676,1225
1180,1230,1177.18,1225,2248.94,-4.562043796,-2.333722287,1090.333959,1254
1225,1282.39,1212.42,1254,2886.48,-18.62983135,-11.52238321,1102.45737,1277
1254,1288,1235.28,1277,2729.15,-8.728773211,-4.48887982,1115.386453,1261.27
1277,1280.23,1232.5,1261.27,1414.87,-23.82565291,-10.90797796,1126.192642,1267.98
1261.27,1277.72,1237.78,1267.98,1199.65,-18.06533117,-8.254648909,1136.695409,1275
1267.98,1279.91,1257.38,1275,1003.89,-17.20031754,-5.619434598,1146.940194,1224.92
1275,1279.9,1158.45,1224.92,4081.78,-48.69162486,-27.26722573,1152.716476,1143.39
1224.92,1238.11,1131.34,1143.39,3161.96,-91.90677682,-62.50972594,1152.025626,1187.19
1143.39,1205.4,1105,1187.19,2289.18,-53.01011949,-43.57655399,1154.630394,1111
1187.19,1310.98,968,1111,8293.93,-58.3066068,-58.3066068,1151.398513,1174.97
1111,1191.09,1105,1174.97,3740.32,-39.65537349,-39.65537349,1153.144549,1224.37
1174.97,1231.94,1138,1224.37,1955,-25.25220129,-25.25220129,1158.420508,1230
1224.37,1241.06,1180,1230,4085.31,-23.61070616,-23.61070616,1163.722693,1243.99
1230,1259.72,1218,1243.99,2522.93,-19.53175112,-19.53175112,1169.668419,1252.92
1243.99,1259,1238.5,1252.92,2407.06,-4.395036194,-16.92810076,1175.835203,1165.1
1252.92,1255.92,1025,1165.1,6820.64,-40.31186094,-42.53309231,1175.040003,1021.16
1165.1,1165.1,983.9,1021.16,8377.84,-86.49118991,-84.50055397,1163.641484,954.99
1021.16,1080,923.6,954.99,6805.58,-90.66107343,-91.89684547,1148.185819,1017.94
954.99,1040,943.9,1017.94,4297.88,-71.87239117,-75.64665187,1138.53798,1030
1017.94,1040,902,1030,3223.25,-63.83363472,-68.70262605,1130.49813,1110.37
1030,1115,1030,1110.37,3491.84,-20.80197643,-49.05129835,1129.007157,1032.01
1110.37,1113,975.63,1032.01,3833.96,-38.96244131,-68.21115947,1121.822183,1024.03
1032.01,1052.63,1006.4,1024.03,2442.73,-42.70892019,-70.16235513,1114.578317,921.3
1024.03,1033,911.23,921.3,4796.6,-90.93896714,-94.60471877,1100.261405,951.08
921.3,960,881.89,951.08,4831.51,-70.31873365,-81.68753143,1089.21093,961.88
951.08,994.57,923.01,961.88,2850.31,-65.38877591,-78.82910304,1079.77901,1039.85
961.88,1044.44,948.32,1039.85,3333.18,-7.485065011,-58.19283805,1076.821305,1043.28
1039.85,1067.8,1016.13,1043.28,4577.26,-13.18917756,-57.20346848,1074.336764,1043.43
1043.28,1060.06,1006.9,1043.43,3859.62,-13.10849336,-56.81095099,1072.047374,1040
1043.43,1057.51,1022.79,1040,3219.29,-19.20022101,-44.17216906,1069.673495,1079.78
1040,1088.96,1040,1079.78,3655.38,-6.527303754,-15.10874694,1070.422125,1091.73
1079.78,1108.22,1070,1091.73,2543.25,-16.27516779,-9.982411737,1072.000486,1107.46
