"open","high","low","close","volume","ema12","ema26","next1"
629.6,631.12,621.25,625.26,603.62,604.7660693,597.0023538,625.26
625.26,629.24,622.77,625.26,434.38,607.9189817,599.0955128,611.33
625.26,634.77,595.16,611.33,806.13,608.4437537,600.0017711,611.1
611.33,613.54,607.15,611.1,504.68,608.852407,600.8238622,615.16
611.1,617,607.76,615.16,735.51,609.8228059,601.8857983,612.24
615.16,616.85,610.75,612.24,651.11,610.1946819,602.6527762,612.92
612.24,615.8,609.05,612.92,522.92,610.6139616,603.4133113,610
612.92,613,606.67,610,455.79,610.519506,603.9012142,606.59
610,610.08,604.58,606.59,330.61,609.9149666,604.1003835,612.02
606.59,614.51,606.59,612.02,323.12,610.2388179,604.6870217,610.99
612.02,614.59,605.06,610.99,586.68,610.3543844,605.153909,610.01
610.99,612,605.56,610.01,777.46,610.3014022,605.5136195,599
610.01,610.98,592,599,1117.73,608.5627249,605.0311291,598.35
599,600.76,595.37,598.35,483.58,606.9915365,604.5362307,604.17
598.35,604.56,595.05,604.17,519.05,606.5574539,604.5091025,604
604.17,607.63,601.5,604,310,606.1639995,604.4713912,601.03
604,604,598,601.03,453.02,605.3741534,604.2164733,608.04
601.03,608.57,599,608.04,764.48,605.7842837,604.4996975,606.52
608.04,609.11,600.69,606.52,721.26,605.8974708,604.6493496,604.99
606.52,607.59,601.85,604.99,415.79,605.7578599,604.6745829,605.5
604.99,609.3,604.25,605.5,496.8,605.7181891,604.7357249,611.28
605.5,612.5,604.03,611.28,535.28,606.5738523,605.220486,614.27
611.28,617.3,610.4,614.27,450.35,607.7578751,605.8908204,610
614.27,615.98,607.15,610,323.24,608.1028174,606.1952041,612.25
610,613.66,609.02,612.25,592.68,608.7408455,606.6437075,612
612.25,613.6,608,612,435.17,609.2422539,607.0404699,612.51
612,616.09,608.94,612.51,828.39,609.744984,607.4456203,614.91
612.51,615.97,611.26,614.91,385.16,610.5396019,607.9985373,617.98
614.91,623,611.34,617.98,1667.51,611.6842785,608.7379049,620.79
617.98,623.1,616.15,620.79,528.82,613.0851587,609.6306527,616.52
620.79,620.79,615.01,616.52,362.01,613.6135959,610.1409747,618.12
616.52,619.9,614.83,618.12,724.84,614.3068888,610.7320136,644.23
618.12,645.42,616.32,644.23,1468.11,618.9104444,613.2133459,637.46
644.23,645,633.28,637.46,767.33,621.7642222,615.0093944,630.15
637.46,639.98,630.15,630.15,763.62,623.0543418,616.1309207,640.61
630.15,643,630.15,640.61,939.07,625.7552123,617.9441859,640.75
640.61,647,636.4,640.75,539.61,628.0621027,619.6335054,643.25
640.75,645.06,638.75,643.25,183.94,630.3987023,621.3828754,640
643.25,643.55,637.8,640,618.75,631.875825,622.7619217,636.97
640,641.1,634.1,636.97,606.01,632.6595443,623.8143719,631.5
636.97,639.64,623.73,631.5,1047.9,632.4811528,624.3836777,632.84
631.5,633.42,627.01,632.84,453.28,632.5363601,625.0100719,633.4
632.84,638,630.02,633.4,717.39,632.6692278,625.6315481,663.73
633.4,669.86,627,663.73,1495.79,637.4478081,628.4536556,653.93
663.73,669,652.79,653.93,770.33,639.9835299,630.3407923,652.63
653.93,657.88,645.81,652.63,1384.76,641.9291407,631.9918447,651.99
652.63,664,651.99,651.99,1611.78,643.4769652,633.4731895,675.13
651.99,679,651.99,675.13,1619.77,648.3466629,636.5588792,681.97
675.13,687.84,674.63,681.97,1501.28,653.519484,639.9226659,690
681.97,691.78,681.97,690,1231.3,659.1318711,643.6320981,717.87
690,722.01,687.93,717.87,1651.6,668.1685063,649.1312019,698.7
717.87,717.88,688,698.7,1734.56,672.8656592,652.8029647,700.8
698.7,708.9,685.7,700.8,996.14,677.1632501,656.3583007,733.75
700.8,739.49,697.91,733.75,2354.66,685.8689039,662.0910192,737.5
733.75,739,722.89,737.5,1847.17,693.8121494,667.6768696,691.13
737.5,750.5,673.41,691.13,4099.75,693.3995111,669.4141385,707.41
691.13,710,682.31,707.41,2007.08,695.5549709,672.2286468,706.48
707.41,714.47,698.48,706.48,663.19,697.2357446,674.765784,715.5
706.48,721.46,702.88,715.5,625.78,700.0456301,677.7831334,708.86
715.5,715.5,700.16,708.86,900.21,701.401687,680.0851235,712.71
708.86,718.3,704.14,712.71,987.5,703.1414274,682.501781,722.4
712.71,745.49,708.68,722.4,2750.68,706.1042848,685.4572046,713.5
722.4,724.7,706,713.5,1219.55,707.2420871,687.5344487,715.25
713.5,718.99,712,715.25,746.9,708.4740737,689.5874525,704.46
715.25,719.1,701.35,704.46,713.45,707.8565239,690.6891227,702.78
704.46,706.79,685.33,702.78,1087.75,707.0755202,691.5847433,705.82
702.78,709,697.79,705.82,785.16,706.8823633,692.6392067,711.3
705.82,717,704.83,711.3,818.88,707.5619997,694.0214877,742.75
711.3,744.8,709,742.75,2462.28,712.9755382,697.6310071,739
742.75,760.81,733.3,739,3435.49,716.9793016,700.695377,750.55
739,754,733.01,750.55,1742.41,722.1440244,704.388312,752
750.55,763.11,735,752,1445.44,726.7372514,707.9151037,730.98
752,757,713,730.98,1420.69,727.389982,709.6236146,737.69
730.98,741,728.33,737.69,550.29,728.9746001,711.7026061,748.01
737.69,752.61,733.83,748.01,1803.67,731.9031232,714.3920427,740.34
748.01,750,731.06,740.34,1287.25,733.2011042,716.3141136,738.61
740.34,745.11,730,738.61,867.25,734.033242,717.9656607,740.92
738.61,743,730.35,740.92,979.35,735.0927433,719.6659821,734.78
740.92,743.3,726,734.78,684.93,735.0446289,720.785539,728.3
734.78,739,727.2,728.3,616.82,734.0069937,721.3421658,735.78
728.3,736.07,728,735.78,837.69,734.2797639,722.411635,732.2
735.78,735.78,728.5,732.2,1064.68,733.9598002,723.136699,742.72
732.2,743.56,731.02,742.72,1163.42,735.3075233,724.5873139,754
742.72,754.5,740.89,754,1290.26,738.1832889,726.7660314,773.87
754,781.98,752.42,773.87,2429.07,743.6735522,730.2552143,765.28
773.87,774.58,757.12,765.28,712.88,746.9976211,732.8496428,769.6
765.28,772.57,762.43,769.6,542.78,750.4749101,735.5718915,754.47
769.6,771.6,745.93,754.47,1667.32,751.0895393,736.9717514,757.86
754.47,760.03,748.09,757.86,1232.12,752.1311487,738.5190291,767.12
757.86,770,753.78,767.12,816.03,754.4371258,740.6376195,770.71
767.12,779.5,762,770.71,765.67,756.9406449,742.8652033,772.42
770.71,775,767,772.42,849.54,759.3220842,745.0544475,775
772.42,778.56,771.24,775,693.55,761.7340712,747.2726365,768.05
775,775.42,762.02,768.05,618.55,762.7057526,748.8117005,778.37
768.05,783.26,768.05,778.37,1025,765.1156368,751.0012042,780.5
778.37,789,770,780.5,1074.56,767.4824619,753.1863002,777.52
780.5,783.09,774,777.52,908.92,769.0266985,754.9887964,778.1
777.52,781.5,776.53,778.1,736.26,770.4225911,756.7007374,785.33
778.1,785.75,776,785.33,1094.3,772.7160386,758.8214236,792.47
785.33,795,785.33,792.47,610.61,775.7551096,761.3139107,792.69
792.47,794.44,786.5,792.69,339.1,778.3604773,763.6380655,791.18
792.69,794.44,789.19,791.18,680.79,780.3327116,765.6782088,803.42
791.18,806.1,790,803.42,1163.66,783.8846021,768.473897,827.86
803.42,830,796.47,827.86,1872.1,790.6500479,772.8728676,860.1
827.86,877.99,826.02,860.1,2597.1,801.334656,779.3341367,920
860.1,922.93,859.01,920,4040.55,819.5908627,789.7538302,894.93
920,923.87,884.33,894.93,1641.66,831.1814992,797.5446576,899.98
894.93,900.34,853.37,899.98,1661.59,841.765884,805.1324608,904.88
899.98,917.53,888.96,904.88,1835.09,851.475748,812.5211674,929.16
904.88,939,900,929.16,1760.31,863.4271714,821.1610809,978.74
929.16,979.99,929.03,978.74,3197.6,881.1676065,832.8335934,977.01
978.74,982,950,977.01,2612.43,895.9125901,843.5133273,960.7
977.01,977.01,920.02,960.7,2202.46,905.879884,852.1938215,968.21
960.7,971.73,940.01,968.21,791.88,915.4691326,860.7876125,998.07
968.21,1010,961.37,998.07,1457.01,928.1769583,870.9566783,1020
998.07,1034.93,996.07,1020,2297.35,942.3035801,881.9969243,1037.99
1020,1039.84,1010,1037.99,1655.8,957.0245678,893.551967,1139.52
1037.99,1150,997.23,1139.52,5422.72,985.1007881,911.7718213,996.4
1139.52,1156.9,879.01,996.4,8491.62,986.8391284,918.0405752,896.37
996.4,1059.2,868.38,896.37,5800.95,972.920801,916.4353474,899.43
896.37,909,815.01,899.43,4967.69,961.6145239,915.1756921,911.5
899.43,940,890,911.5,2054.51,953.9045972,914.9034186,909.99
911.5,917.74,878,909.99,1317.51,947.1485053,914.5394617,911
909.99,916.69,898.1,911,1201.29,941.5871968,914.2772793,793.99
911,924.59,765.43,793.99,9743.46,918.8799357,905.3671105,816.02
793.99,838,756,816.02,4110.61,903.0553302,898.748806,835.01
816.02,839,776.81,835.01,3153.2,892.5868179,894.027413,821.15
835.01,846.95,811,821.15,1652,881.5965382,888.6290861,824.53
821.15,833,811.93,824.53,1197.24,872.8170708,883.8810056,832.91
824.53,840.6,822.15,832.91,1329.08,866.6775214,880.1053756,909.17
832.91,920,830,909.17,4530.69,873.2148258,882.2583107,883.69
909.17,917,852.11,883.69,3303.69,874.8263911,882.3643618,900.9
883.69,909,880.02,900.9,2401.27,878.8377155,883.737372,896.21
900.9,907.1,885,896.21,1719,881.5103747,884.6612704,924.93
896.21,928.08,896.08,924.93,2079.01,888.190317,887.6441392,919.68
924.93,939.91,888,919.68,1982.22,893.0348837,890.017166,924.99
919.68,929.92,912.62,924.99,1161.72,897.9510554,892.6077463,890.9
924.99,930,886,890.9,3402.04,896.8662776,892.4812465,895
890.9,903.33,882.58,895,1392.55,896.579158,892.6678209,916.53
895,921.78,894.99,916.53,1065.83,899.6485183,894.4353897,921.45
916.53,925,910,921.45,1551.87,903.0025924,896.4364719,920.25
921.45,923.63,917.01,920.25,724.99,905.6560397,898.200437,918.11
920.25,923.76,915.7,918.11,601.2,907.5720336,899.6752194,922.73
918.11,925,915,922.73,1230.51,909.9040285,901.382981,973.84
922.73,974.97,919,973.84,3314.31,919.7403318,906.7501675,985.11
973.84,989,964.99,985.11,2361.7,929.7972038,912.5545996,1007
985.11,1013.99,975.98,1007,2555.86,941.6745571,919.5505552,1015
1007,1037.52,981.76,1015,3204.23,952.9553944,926.6208844,1035
1015,1046.5,1001.8,1035,1851.51,965.5776414,934.6489671,1017.84
1035,1036,1005.4,1017.84,1161.56,973.6180043,940.8112658,1027.02
1017.84,1029.91,1013.75,1027.02,796.6,981.8336959,947.197098,1053.16
1027.02,1055,1023.82,1053.16,1965.14,992.8069735,955.0462018,1060.6
1053.16,1069.91,1025.4,1060.6,2884.59,1003.23667,962.8650017,983.86
1060.6,1079.91,940.01,983.86,6699.92,1000.255644,964.4201867,1002.99
983.86,1010,948.21,1002.99,2840.15,1000.676314,967.2772099,1010.2
1002.99,1018.49,993,1010.2,1292.05,1002.141496,970.4566759,1001.1
1010.2,1013.7,999,1001.1,826.21,1001.981266,972.7265517,998.8
1001.1,1010,982.01,998.8,1294.66,1001.491841,974.6579183,1014.97
998.8,1025,992.09,1014.97,1855.4,1003.565404,977.6439984,1015.75
1014.97,1020,1001.3,1015.75,1211.24,1005.439957,980.4666652,1039.87
1015.75,1047.43,1015.75,1039.87,1918.3,1010.736887,984.8669122,1052.07
1039.87,1063.92,1036,1052.07,2165.2,1017.095827,989.8449187,1058.91
1052.07,1069.79,1051,1058.91,1467.39,1023.528777,994.9608507,1055.61
1058.91,1063,1042.95,1055.61,520.15,1028.46435,999.4533802,1088.68
1055.61,1093.33,1045.47,1088.68,1440.67,1037.728296,1006.062759,1128.46
1088.68,1132.74,1080,1128.46,2575.04,1051.68702,1015.129222,1125.67
1128.46,1140,1102.56,1125.67,2192.87,1063.069017,1023.317428,1182
1125.67,1193.43,1122.09,1182,3010.37,1081.366091,1035.071692,1185
1182,1214.97,1056.66,1185,4998.65,1097.309769,1046.177493,1146.83
1185,1185,1120.4,1146.83,2223.09,1104.928266,1053.633234,1167
1146.83,1184.44,1130,1167,1722.75,1114.477764,1062.030772,1190.21
1167,1196.99,1161.98,1190.21,1837.69,1126.128877,1071.52553,1180
1190.21,1208.5,1175.81,1180,2027.03,1134.416742,1079.560676,1225
1180,1230,1177.18,1225,2248.94,1148.352628,1090.333959,1254
1225,1282.39,1212.42,1254,2886.48,1164.60607,1102.45737,1277
1254,1288,1235.28,1277,2729.15,1181.897444,1115.386453,1261.27
1277,1280.23,1232.5,1261.27,1414.87,1194.108606,1126.192642,1267.98
1261.27,1277.72,1237.78,1267.98,1199.65,1205.473436,1136.695409,1275
1267.98,1279.91,1257.38,1275,1003.89,1216.16983,1146.940194,1224.92
1275,1279.9,1158.45,1224.92,4081.78,1217.51601,1152.716476,1143.39
1224.92,1238.11,1131.34,1143.39,3161.96,1206.112009,1152.025626,1187.19
1143.39,1205.4,1105,1187.19,2289.18,1203.200931,1154.630394,1111
1187.19,1310.98,968,1111,8293.93,1189.016172,1151.398513,1174.97
1111,1191.09,1105,1174.97,3740.32,1186.855222,1153.144549,1224.37
1174.97,1231.94,1138,1224.37,1955,1192.626727,1158.420508,1230
1224.37,1241.06,1180,1230,4085.31,1198.376461,1163.722693,1243.99
1230,1259.72,1218,1243.99,2522.93,1205.393929,1169.668419,1252.92
1243.99,1259,1238.5,1252.92,2407.06,1212.705632,1175.835203,1165.1
1252.92,1255.92,1025,1165.1,6820.64,1205.381689,1175.040003,1021.16
1165.1,1165.1,983.9,1021.16,8377.84,1177.03989,1163.641484,954.99
1021.16,1080,923.6,954.99,6805.58,1142.878369,1148.185819,1017.94
954.99,1040,943.9,1017.94,4297.88,1123.657081,1138.53798,1030
1017.94,1040,902,1030,3223.25,1109.248299,1130.49813,1110.37
1030,1115,1030,1110.37,3491.84,1109.420869,1129.007157,1032.01
1110.37,1113,975.63,1032.01,3833.96,1097.511504,1121.822183,1024.03
1032.01,1052.63,1006.4,1024.03,2442.73,1086.206658,1114.578317,921.3
1024.03,1033,911.23,921.3,4796.6,1060.836403,1100.261405,951.08
921.3,960,881.89,951.08,4831.51,1043.950802,1089.21093,961.88
951.08,994.57,923.01,961.88,2850.31,1031.324525,1079.77901,1039.85
961.88,1044.44,948.32,1039.85,3333.18,1032.636136,1076.821305,1043.28
1039.85,1067.8,1016.13,1043.28,4577.26,1034.273654,1074.336764,1043.43
1043.28,1060.06,1006.9,1043.43,3859.62,1035.682323,1072.047374,1040
1043.43,1057.51,1022.79,1040,3219.29,1036.346581,1069.673495,1079.78
1040,1088.96,1040,1079.78,3655.38,1043.028645,1070.422125,1091.73
1079.78,1108.22,1070,1091.73,2543.25,1050.521161,1072.000486,1107.46
